Village LG,district_1,taluk_co_1,village__1,survey_n_1,sub_divi_1,final_lat,final_long,timestamp,rabi_crop_classification,final_crop_name,final_crop_stage,image_path,image_timestamp,image_latitude,image_longitude
642625,34,5,6,728,1B3,9.286002685000000,77.408558619999994,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,728,1C2,9.285854396000000,77.408323370000005,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,728,1C3,9.285764599000000,77.408744209999995,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,728,1D2,9.285652293000000,77.408279289999996,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,728,1D3,9.285455637000000,77.409331230000006,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,728,1D1,9.285416411000000,77.408929119999996,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,728,1G2,9.284698562000001,77.407814270000003,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,728,1G3,9.284725143999999,77.408733409999996,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,728,1G1A1,9.284881765000000,77.408156239999997,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,728,1G1A2,9.284594011999999,77.408290719999997,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,728,1G1B,9.284460760000000,77.408271729999996,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13082692371988,11-11-2024 00:00,9.283762,77.412275
642625,34,5,6,729,9,9.286661897000000,77.408892370000004,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,11,9.287278048999999,77.410090900000000,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,12,9.287120269000001,77.410080910000005,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,13,9.287036519000001,77.409869349999994,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,14,9.287021197000000,77.409999929999998,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,15,9.287006684000000,77.410132079999997,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,16,9.286992001000000,77.410258639999995,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,18,9.286681584000000,77.409693799999999,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,19,9.286553079999999,77.409702909999993,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,21,9.286155445000000,77.409629550000005,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,22,9.285994929999999,77.409630449999995,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,24,9.285783790000000,77.409124160000005,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,20A,9.286407903000001,77.409334939999994,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,20B,9.286353227999999,77.409766469999994,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,20C,9.286311345000000,77.410095580000004,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,17A,9.286897740000001,77.409418230000000,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,729,17B,9.286840814000000,77.410006350000003,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13086477279036,11-11-2024 00:00,9.283738,77.412282
642625,34,5,6,730,1,9.286905300999999,77.410430399999996,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13087156834254,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,730,2,9.287293674000001,77.410687650000000,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13087156834254,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,730,3,9.287158327000000,77.410681589999996,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13087156834254,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,730,4,9.286503738000000,77.410916439999994,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13087156834254,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,730,6,9.285910268000000,77.410364459999997,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13087156834254,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,730,7,9.285762760000001,77.411138339999994,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13087156834254,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,730,8,9.285541590999999,77.410932489999993,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13087156834254,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,730,5A,9.286118669000000,77.410666259999999,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13087156834254,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,730,5B,9.286033927000000,77.411369500000006,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13087156834254,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,731,2,9.287678370000000,77.410329489999995,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13096994459031,11-11-2024 00:00,9.28378,77.412286
642625,34,5,6,732,2,9.287541397000000,77.408850180000002,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13097974465609,11-11-2024 00:00,9.283773,77.412316
642625,34,5,6,733,4,9.288873810000000,77.409201139999993,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13099363697628,11-11-2024 00:00,9.283744,77.412238
642625,34,5,6,736,1A,9.288815312000001,77.409564810000006,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13104526641070,11-11-2024 00:00,9.283742,77.412251
642625,34,5,6,736,2C,9.289016490000000,77.410320249999998,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13104526641070,11-11-2024 00:00,9.283742,77.412251
642625,34,5,6,736,1C,9.288914280000000,77.410058480000004,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13104526641070,11-11-2024 00:00,9.283742,77.412251
642625,34,5,6,738,1,9.289476149000000,77.410936989999996,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13106326509744,11-11-2024 00:00,9.283744,77.412229
642625,34,5,6,738,2,9.289624820000000,77.412005260000001,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13106326509744,11-11-2024 00:00,9.283744,77.412229
642625,34,5,6,739A,1A,9.288854123000000,77.412027609999996,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13106842541084,11-11-2024 00:00,9.283719,77.41224
642625,34,5,6,739A,1F,9.287959799999999,77.411860149999995,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13106842541084,11-11-2024 00:00,9.283719,77.41224
642625,34,5,6,739A,2A,9.288435238000000,77.412305829999994,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13106842541084,11-11-2024 00:00,9.283719,77.41224
642625,34,5,6,739A,2B,9.288322111999999,77.412286670000000,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13106842541084,11-11-2024 00:00,9.283719,77.41224
642625,34,5,6,739A,1B,9.288583960000000,77.412020450000000,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13106842541084,11-11-2024 00:00,9.283719,77.41224
642625,34,5,6,739B,8,9.288621235000001,77.413266149999998,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13107601038754,11-11-2024 00:00,9.28374,77.41224
642625,34,5,6,74,1,9.293846746000000,77.378854200000006,11-11-2024,Cereals,Rice (Paddy),vegetation,98dff9cda35567bf-43609-13201731432598,11-11-2024 00:00,9.283738,77.412218
642625,34,5,6,74,2,9.293599419000000,77.378892449999995,11-11-2024,Cereals,Rice (Paddy),vegetation,98dff9cda35567bf-43609-13201731432598,11-11-2024 00:00,9.283738,77.412218
642625,34,5,6,74,3,9.293243767000000,77.378973230000000,11-11-2024,Cereals,Rice (Paddy),vegetation,98dff9cda35567bf-43609-13201731432598,11-11-2024 00:00,9.283738,77.412218
642625,34,5,6,752,1C,9.290502546000001,77.413527560000006,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13130678827225,11-11-2024 00:00,9.283743,77.412241
642625,34,5,6,752,1D,9.290257615000000,77.413540470000001,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13130678827225,11-11-2024 00:00,9.283743,77.412241
642625,34,5,6,752,1E,9.290053739999999,77.413510149999993,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13130678827225,11-11-2024 00:00,9.283743,77.412241
642625,34,5,6,754,1A,9.291755238000000,77.414649699999998,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13098998238495,11-11-2024 00:00,9.282783,77.41219
642625,34,5,6,754,1B1,9.291810365000000,77.414997909999997,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13098998238495,11-11-2024 00:00,9.282783,77.41219
642625,34,5,6,754,2,9.291245307000001,77.414758399999997,11-11-2024,Cereals,Rice (Paddy),vegetation,58c5e3bc7a5b06d6-27653-13098998238495,11-11-2024 00:00,9.282783,77.41219
642625,34,5,6,76,1,9.292246752000000,77.379446659999999,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13214142341606,11-11-2024 00:00,9.28265,77.411605
642625,34,5,6,76,2B,9.293601052000000,77.381336410000003,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13214142341606,11-11-2024 00:00,9.28265,77.411605
642625,34,5,6,76,3B,9.293134029999999,77.381375779999999,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13214142341606,11-11-2024 00:00,9.28265,77.411605
642625,34,5,6,76,4,9.292509704000000,77.380383280000004,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13214142341606,11-11-2024 00:00,9.28265,77.411605
642625,34,5,6,76,5,9.291987759000000,77.380645889999997,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13214142341606,11-11-2024 00:00,9.28265,77.411605
642625,34,5,6,760,2,9.294091121999999,77.411888579999996,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13140739854027,11-11-2024 00:00,9.283741,77.412216
642625,34,5,6,760,3,9.293850218999999,77.411512110000004,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13140739854027,11-11-2024 00:00,9.283741,77.412216
642625,34,5,6,760,4,9.293509115000001,77.411334040000000,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13140739854027,11-11-2024 00:00,9.283741,77.412216
642625,34,5,6,760,5,9.293242426999999,77.410741419999994,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13140739854027,11-11-2024 00:00,9.283741,77.412216
642625,34,5,6,763,,9.294789253999999,77.412216290000003,11-11-2024,Cereals,Rice (Paddy),vegetation,eb48c4af-df88-449e-a069-54523201a20b642625_763_58_.jpg,11-11-2024 00:00,9.283716,77.412198
642625,34,5,6,767A,3,9.294754795999999,77.413029379999998,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13153586467184,11-11-2024 00:00,9.283739,77.412091
642625,34,5,6,773,1A2,9.288278978999999,77.416757399999995,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13108832113483,11-11-2024 00:00,9.283745,77.412274
642625,34,5,6,779,2,9.288998563000000,77.423553889999994,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13167226732865,11-11-2024 00:00,9.283779,77.412114
642625,34,5,6,78,1,9.295991476999999,77.379494370000003,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13186724303374,11-11-2024 00:00,9.283774,77.412278
642625,34,5,6,78,2,9.295554708999999,77.379617560000000,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13186724303374,11-11-2024 00:00,9.283774,77.412278
642625,34,5,6,78,3,9.295239801999999,77.379810530000000,11-11-2024,Cereals,Rice (Paddy),vegetation,1511e0e77b46a9a2-43609-13186724303374,11-11-2024 00:00,9.283774,77.412278
642625,34,5,6,786,6,9.286053559999999,77.423699569999997,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13162041545838,11-11-2024 00:00,9.283783,77.41228
642625,34,5,6,788,1B,9.286488824999999,77.422755589999994,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13168586818113,11-11-2024 00:00,9.283789,77.412074
642625,34,5,6,788,2B,9.286467041000000,77.423109640000007,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13168586818113,11-11-2024 00:00,9.283789,77.412074
642625,34,5,6,789,3,9.287214661000000,77.423556250000004,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13090634183360,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,789,4,9.286925905000000,77.423539300000002,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13090634183360,11-11-2024 00:00,9.283759,77.412272
642625,34,5,6,79,,9.296586282000000,77.379082980000007,11-11-2024,Cereals,Rice (Paddy),vegetation,605c799b-38af-4344-9bc5-2ebe18ed6bd2642625_79_58_.jpg,11-11-2024 00:00,9.282666,77.41157
642625,34,5,6,790,1B,9.288716446000000,77.423549469999998,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13169215771525,11-11-2024 00:00,9.283747,77.412109
642625,34,5,6,791,2C,9.286580323000001,77.422129609999999,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13169871495534,11-11-2024 00:00,9.28375,77.412113
642625,34,5,6,791,1F1C,9.287238609999999,77.422318689999997,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13169871495534,11-11-2024 00:00,9.28375,77.412113
642625,34,5,6,791,1F1D,9.286993903000001,77.422349650000001,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13169871495534,11-11-2024 00:00,9.28375,77.412113
642625,34,5,6,792,1A1C,9.287159217999999,77.421853339999998,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13171076192669,11-11-2024 00:00,9.283755,77.412011
642625,34,5,6,792,1A1E,9.286613556000001,77.421839160000005,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13171076192669,11-11-2024 00:00,9.283755,77.412011
642625,34,5,6,797,2E,9.284051703999999,77.421673380000001,11-11-2024,Cereals,Rice (Paddy),vegetation,622104556cbb5adc-43609-13175891153210,11-11-2024 00:00,9.283797,77.412041
642625,34,5,6,810,1A,9.286863856000000,77.426771869999996,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,1B,9.286497089999999,77.426744690000007,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,1C,9.286313731000000,77.426728449999999,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,1D,9.286861289000001,77.427094769999997,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,1E,9.286605560000000,77.427283090000003,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,2,9.285853767000001,77.426966080000000,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,3A,9.285768140000000,77.428610160000005,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,3B,9.285461150000000,77.428581469999997,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,4B,9.285223969000000,77.428416130000002,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,5A,9.286570918000001,77.427716020000005,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,5B,9.286316994000000,77.427807150000007,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,5C,9.286441045000000,77.428363809999993,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,5D,9.286009975000001,77.428077310000006,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,5E,9.285637820000000,77.427698179999993,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,5F,9.285603677999999,77.428020649999993,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,5G,9.285506032000001,77.428292580000004,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,4A1,9.285454613000001,77.426656850000001,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,4A2,9.285390546000000,77.427431970000001,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,810,4A3,9.285415264999999,77.427939309999999,11-11-2024,Cereals,Rice (Paddy),full_growth,1511e0e77b46a9a2-43609-13107114405721,11-11-2024 00:00,9.283744,77.412283
642625,34,5,6,811,1A,9.285139600999999,77.428371870000007,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13135056663832,11-11-2024 00:00,9.283765,77.412262
642625,34,5,6,811,1B,9.284976921000000,77.427752589999997,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13135056663832,11-11-2024 00:00,9.283765,77.412262
642625,34,5,6,811,1C,9.285067775000000,77.428045249999997,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13135056663832,11-11-2024 00:00,9.283765,77.412262
642625,34,5,6,811,2A1,9.284882267000000,77.427766879999993,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13135056663832,11-11-2024 00:00,9.283765,77.412262
642625,34,5,6,811,2A2A,9.284841422000000,77.428082290000006,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13135056663832,11-11-2024 00:00,9.283765,77.412262
642625,34,5,6,811,2A2B,9.284732413000000,77.427911320000007,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13135056663832,11-11-2024 00:00,9.283765,77.412262
642625,34,5,6,811,2B,9.284716467000001,77.428476439999997,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13135056663832,11-11-2024 00:00,9.283765,77.412262
642625,34,5,6,812,1A,9.285113779000000,77.426433290000006,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13136335221415,11-11-2024 00:00,9.283747,77.412285
642625,34,5,6,812,1B,9.284963050000000,77.426717289999999,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13136335221415,11-11-2024 00:00,9.283747,77.412285
642625,34,5,6,812,2A,9.285203365999999,77.426928340000003,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13136335221415,11-11-2024 00:00,9.283747,77.412285
642625,34,5,6,812,2B,9.284883778999999,77.426998749999996,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13136335221415,11-11-2024 00:00,9.283747,77.412285
642625,34,5,6,812,3A,9.285187355000000,77.427339430000004,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13136335221415,11-11-2024 00:00,9.283747,77.412285
642625,34,5,6,812,3B,9.284977095000000,77.427318450000001,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13136335221415,11-11-2024 00:00,9.283747,77.412285
642625,34,5,6,812,3C,9.284801931000001,77.427303379999998,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13136335221415,11-11-2024 00:00,9.283747,77.412285
642625,34,5,6,813,1,9.285499501000000,77.425945810000002,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13138255948435,11-11-2024 00:00,9.283767,77.412263
642625,34,5,6,813,2B,9.285263274000000,77.426010280000000,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13138255948435,11-11-2024 00:00,9.283767,77.412263
642625,34,5,6,813,2C,9.285024235000000,77.425945859999999,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13138255948435,11-11-2024 00:00,9.283767,77.412263
642625,34,5,6,813,2D,9.284791893000000,77.425757660000002,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13138255948435,11-11-2024 00:00,9.283767,77.412263
642625,34,5,6,813,2E,9.284795758000000,77.425992850000000,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13138255948435,11-11-2024 00:00,9.283767,77.412263
642625,34,5,6,813,3,9.285865233000001,77.425952890000005,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13138255948435,11-11-2024 00:00,9.283767,77.412263
642625,34,5,6,813,4,9.285849345999999,77.426358460000003,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13138255948435,11-11-2024 00:00,9.283767,77.412263
642625,34,5,6,814,1A,9.284585032000001,77.425893070000001,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13139239892645,11-11-2024 00:00,9.283772,77.41227
642625,34,5,6,814,1D,9.284570433000001,77.426236180000004,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13139239892645,11-11-2024 00:00,9.283772,77.41227
642625,34,5,6,814,1E,9.284260228999999,77.426187760000005,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13139239892645,11-11-2024 00:00,9.283772,77.41227
642625,34,5,6,814,1G,9.284091612999999,77.426137380000000,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13139239892645,11-11-2024 00:00,9.283772,77.41227
642625,34,5,6,814,1H,9.283879859000001,77.426628149999999,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13139239892645,11-11-2024 00:00,9.283772,77.41227
642625,34,5,6,814,1I,9.283793022999999,77.426334839999996,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13139239892645,11-11-2024 00:00,9.283772,77.41227
642625,34,5,6,814,2A,9.284608105000000,77.426560499999994,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13139239892645,11-11-2024 00:00,9.283772,77.41227
642625,34,5,6,814,2B,9.284394655000000,77.426530769999999,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13139239892645,11-11-2024 00:00,9.283772,77.41227
642625,34,5,6,814,2C,9.284179673000001,77.426500329999996,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13139239892645,11-11-2024 00:00,9.283772,77.41227
642625,34,5,6,814,3,9.284340366000000,77.426826410000004,11-11-2024,Cereals,Rice (Paddy),full_growth,7d16378ac20e938b-43614-13139239892645,11-11-2024 00:00,9.283772,77.41227
642625,34,5,6,815,1,9.283373451999999,77.426108760000005,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13140474677053,11-11-2024 00:00,9.283755,77.41227
642625,34,5,6,815,2A,9.283248286999999,77.426788439999996,11-11-2024,Cereals,Rice (Paddy),vegetation,7d16378ac20e938b-43614-13140474677053,11-11-2024 00:00,9.283755,77.41227
